name,type,gu_name,dong_name,latitude,longitude
런드리24 펭귄랜덤하우스코리아,셀프빨래방,서초구,서초2동,37.4959829,127.0280101
워시엔조이 셀프빨래방 신사잠원점,셀프빨래방,서초구,잠원동,37.5172524,127.0180857
크린토피아 코인워시 반포언구비점,셀프빨래방,서초구,반포1동,37.5048308,127.0206501
셀빨래방 잠원점,셀프빨래방,서초구,잠원동,37.513828,127.0163293
셀프빨래터 방배점,셀프빨래방,서초구,방배본동,37.4913354,126.9863353
화이트365 방배점,셀프빨래방,서초구,방배본동,37.4938492,126.9854329
워시프렌즈 서초우면점,셀프빨래방,서초구,양재1동,37.4685941,127.0275071
워시엔조이 셀프빨래방 서초사랑점,셀프빨래방,서초구,서초3동,37.4896931,127.0076047
셀빨래방 방배점,셀프빨래방,서초구,방배1동,37.4855469,126.9966041
에코런드렛빨래방&amp;아이스크림 방배점,셀프빨래방,서초구,방배1동,37.4842598,126.9916402
위니아24크린샵 방배2호점,셀프빨래방,서초구,방배본동,37.4940268,126.9839603
워시피플 셀프빨래방 서초구 서초우면양재점,세탁소,서초구,서초3동,37.4931705,127.008038
워시프렌즈 셀프빨래방 서초1동점,셀프빨래방,서초구,서초1동,37.4905455,127.0212392
더런드리 강남반포점,셀프빨래방,서초구,반포1동,37.5081033,127.0197562
위워시 반포점,셀프빨래방,서초구,반포1동,37.506605,127.0212232
빨래터빨래방 신논현점,셀프빨래방,서초구,서초4동,37.5035142,127.023276
크린토피아 코인워시 서초푸르지오써밋점,셀프빨래방,서초구,서초4동,37.5015196,127.0217535
워시엔조이 방배점,셀프빨래방,서초구,방배4동,37.4921878,126.9900273
크린토피아 코인워시 서울교대점,셀프빨래방,서초구,서초1동,37.4935094,127.0186785
크린토피아 코인워시 반포미도점,셀프빨래방,서초구,반포4동,37.5006953,127.0104311
자탁소셀프빨래방 잠원점,셀프빨래방,서초구,잠원동,37.5112224,127.017286
크린토피아 코인워시 잠원본점,셀프빨래방,서초구,잠원동,37.5119361,127.0185027
런드리힐 셀프빨래방,셀프빨래방,서초구,양재1동,37.4597249,127.0244643
크린업24 반포점,셀프빨래방,서초구,반포1동,37.5060257,127.0208803
워시엔조이 반포점,셀프빨래방,서초구,반포1동,37.5094284,127.018684
코인워시24셀프빨래방,셀프빨래방,서초구,양재1동,37.4611529,127.0256508
다온런드리셀프빨래방24,셀프빨래방,서초구,서초2동,37.4893134,127.029944
더화이트 송정점,셀프빨래방,성동구,송정동,37.5506345,127.0671769
에코런드렛셀프빨래방&amp;아이스크림 신금호역점,셀프빨래방,성동구,금호2.3가동,37.5550456,127.0196502
크린토피아 코인워시 서울숲힐스테이트점,셀프빨래방,성동구,성수1가1동,37.5411138,127.0506252
코인워시24 한양대점,셀프빨래방,성동구,사근동,37.5611772,127.0402231
크린토피아 코인워시 왕십리역점,셀프빨래방,성동구,사근동,37.561431,127.0410405
크린토피아 코인워시 왕십리텐즈힐점,셀프빨래방,성동구,왕십리도선동,37.5691642,127.0263479
셀프빨래방워시쿱 홍익점,셀프빨래방,성동구,왕십리도선동,37.5654172,127.0309472
24시셀프빨래방 행당점,셀프빨래방,성동구,왕십리2동,37.5610978,127.0302788
화이트365 하왕십리점,셀프빨래방,성동구,왕십리2동,37.5605573,127.0292832
런드리익스프레스샵 한양여대점,셀프빨래방,성동구,사근동,37.5610607,127.0475318
화이트365 사근점,셀프빨래방,성동구,사근동,37.5611097,127.0477285
블루워시 성수점,셀프빨래방,성동구,성수1가2동,37.5491362,127.0482072
셀피아 서울성수동점,셀프빨래방,성동구,성수2가1동,37.5375487,127.0551975
런드리24 펭귄하우스 성수성덕정길점,셀프빨래방,성동구,성수2가1동,37.5367898,127.0561894
우리셀프빨래방,"서비스,산업",성동구,성수2가1동,37.5413684,127.055611
더화이트셀프빨래방 성수동본점,셀프빨래방,성동구,성수1가2동,37.5494959,127.0498269
크린토피아 코인워시365 왕십리센트라스점,셀프빨래방,성동구,왕십리도선동,37.5666029,127.0240825
워시하우스 왕십리점,셀프빨래방,성동구,왕십리도선동,37.5666029,127.0240825
런드리24 아크로서울포레스트점,셀프빨래방,성동구,성수1가1동,37.5441547,127.0433578
크린토피아 코인워시 왕십리홍익점,셀프빨래방,성동구,왕십리도선동,37.5654967,127.0356023
위워시 왕십리점,셀프빨래방,성동구,왕십리도선동,37.564434,127.0342463
우리셀프빨래방협동조합 용답점,셀프빨래방,성동구,용답동,37.5630783,127.0535882
AMPM워시큐 답십리점,셀프빨래방,성동구,용답동,37.5662759,127.0523809
코인워시24 셀프빨래방 용답점,셀프빨래방,성동구,용답동,37.5649036,127.052308
금호셀프빨래방,셀프빨래방,성동구,금호4가동,37.5480851,127.0187753
AMPM워시큐 장한평역점,셀프빨래방,성동구,용답동,37.5609927,127.0651008
런드리24 펭귄하우스 성동점,셀프빨래방,성동구,행당1동,37.5612456,127.0342104
화이트365 안암점,셀프빨래방,성북구,안암동,37.5861209,127.0300528
스토리셀프빨래방,셀프빨래방,성북구,보문동,37.5843732,127.0208558
워시프렌즈 셀프빨래방 성신여대점,셀프빨래방,성북구,삼선동,37.588851,127.0181074
워시팡팡 셀프빨래방24시 안암점,셀프빨래방,성북구,안암동,37.5848811,127.0216545
크린토피아 코인워시 길음래미안점,셀프빨래방,성북구,길음1동,37.6047525,127.0230211
워시콥셀프빨래방석관동얼음왕국,셀프빨래방,성북구,석관동,37.6110143,127.0619897
더런드리 꿈의숲,셀프빨래방,성북구,장위1동,37.6186689,127.0445071
크린토피아 코인워시 돈암초교점,셀프빨래방,성북구,성북동,37.5926759,127.0122857
워시프렌즈 셀프빨래방 동소문동점,셀프빨래방,성북구,성북동,37.5921283,127.0128115
워시타임 성신여대입구역점,셀프빨래방,성북구,동선동,37.5957586,127.0169658
크린토피아 코인워시 정릉청수점,셀프빨래방,성북구,정릉4동,37.617021,127.0023565
크린토피아 코인워시 서경대점,셀프빨래방,성북구,정릉4동,37.6114628,127.009529
워시엔조이 보문점,셀프빨래방,성북구,보문동,37.5817174,127.0205752
코인워시24 성신여대점,셀프빨래방,성북구,동선동,37.5893654,127.0206494
코인와시24 KCLA성신여대,셀프빨래방,성북구,동선동,37.5893654,127.0206494
크린토피아 코인워시365 성신여대점,셀프빨래방,성북구,동선동,37.5894146,127.0203258
코인워시365 성북구청점,셀프빨래방,성북구,삼선동,37.588235,127.0154408
셀피아 성북돈암점,셀프빨래방,성북구,동선동,37.5936076,127.0200404
화이트365 성신여대점,셀프빨래방,성북구,동선동,37.5917687,127.019748
코런셀프빨래방 한성대점,셀프빨래방,성북구,삼선동,37.589844,127.0127563
BTAL셀프빨래방,셀프빨래방,성북구,정릉2동,37.5997012,127.0094456
비탈셀프빨래방,셀프빨래방,성북구,정릉2동,37.5997012,127.0094456
덱스터 종암점,셀프빨래방,성북구,종암동,37.593712,127.0344549
셀프빨래방24시 한성대점,셀프빨래방,성북구,삼선동,37.5863354,127.0094068
코인워시24빨래터 서경대점,셀프빨래방,성북구,정릉4동,37.6120427,127.013505
크린업24 정릉점,셀프빨래방,성북구,정릉4동,37.6137802,127.0098463
덱스터셀프빨래방 국민대점,셀프빨래방,성북구,정릉3동,37.6091209,127.0078558
린드리나인셀프빨래방 하월곡점,셀프빨래방,성북구,월곡1동,37.6050779,127.0369607
런드리나인 셀프빨래방 하월곡점,셀프빨래방,성북구,월곡2동,37.6055154,127.037226
크린토피아 코인워시 성북장위루첸점,셀프빨래방,성북구,장위3동,37.6214311,127.0463095
크린토피아 코인워시365 성북종암동점,셀프빨래방,성북구,종암동,37.5974931,127.0394692
화이트365 동덕여대점,셀프빨래방,성북구,월곡2동,37.6057759,127.0445287
크린업24 동덕여대점,셀프빨래방,성북구,월곡2동,37.605513,127.0438354
동네방네빨래방 장위1호점,셀프빨래방,성북구,장위1동,37.6140903,127.0414302
크린업24 장위점,셀프빨래방,성북구,장위1동,37.6137995,127.0448044
화이트운동화빨래방,셀프빨래방,성북구,장위1동,37.6137707,127.0462574
워시피플 셀프빨래방 성북구 장위월곡점,세탁소,성북구,장위1동,37.6162013,127.0432379
이지워시 셀프빨래방 장위점,셀프빨래방,성북구,장위1동,37.6146164,127.0451212
자작나무숲24시셀프빨래방,셀프빨래방,성북구,정릉3동,37.6050608,126.9985801
화이트365 정릉역점,셀프빨래방,성북구,정릉2동,37.6026648,127.0120697
에코클린24셀프빨래방 정릉점,셀프빨래방,성북구,정릉2동,37.6053139,127.0132214
24시 셀프빨래방 종암동,세탁소,성북구,종암동,37.601909,127.0335507
종암24시셀프빨래방,셀프빨래방,성북구,종암동,37.5978501,127.0323197
위니아24크린샵 종암점,셀프빨래방,성북구,종암동,37.5940927,127.0342872
크린업24 종암고대점,셀프빨래방,성북구,종암동,37.5941063,127.0338568
워시맨 보문점,셀프빨래방,성북구,보문동,37.5843197,127.0191636
워시팡팡셀프빨래방 하월곡점,셀프빨래방,성북구,월곡1동,37.6046287,127.033278
런드리존 종암베로니스점,셀프빨래방,성북구,월곡1동,37.6034545,127.0334229
워시테리아 석관점,셀프빨래방,성북구,석관동,37.607208,127.0511629
런드리데이,셀프빨래방,성북구,석관동,37.6092589,127.0563925
빨래하는날,셀프빨래방,성북구,석관동,37.6092589,127.0563925
셀빨래방 오금점,셀프빨래방,송파구,오금동,37.4997915,127.1372233
오금동셀프빨래방,셀프빨래방,송파구,오금동,37.5052324,127.1336582
워시피플 셀프빨래방 송파오금동점,셀프빨래방,송파구,오금동,37.5026858,127.1388139
문정동빨래방,셀프빨래방,송파구,문정1동,37.4875586,127.1241944
동전빨래방,셀프빨래방,송파구,잠실본동,37.5052085,127.0828563
잠실24시셀프빨래방,셀프빨래방,송파구,삼전동,37.505691,127.0937596
워시엔조이 셀프빨래방 석촌점,셀프빨래방,송파구,석촌동,37.5013996,127.0988799
더런드리셀프빨래방 송파동점,셀프빨래방,송파구,송파1동,37.5039712,127.1114248
워시팡팡 셀프빨래방 24시 송파점,셀프빨래방,송파구,송파1동,37.5075299,127.1136474
더런드리셀프빨래방 방이점,셀프빨래방,송파구,방이2동,37.510331,127.1170047
워시프렌즈 송파구문정동점,셀프빨래방,송파구,문정2동,37.4826158,127.1228264
화이트24셀프빨래방 문정점,셀프빨래방,송파구,문정2동,37.4829139,127.1218733
이지워시 셀프빨래방 문정점,셀프빨래방,송파구,문정2동,37.4822689,127.1221036
워시팡팡셀프빨래방24시 삼전점,셀프빨래방,송파구,삼전동,37.5014184,127.0962019
버블맨24셀프빨래방,셀프빨래방,송파구,문정2동,37.4807918,127.1208423
프레시런드리 24 셀프빨래방,셀프빨래방,송파구,문정2동,37.4807918,127.1208423
새마을빨래방,셀프빨래방,송파구,잠실본동,37.5086907,127.0835954
버블존 24시코인워시빨래방,셀프빨래방,송파구,석촌동,37.5053571,127.1012751
에코런드렛 셀프빨래방&amp;아이스크림,셀프빨래방,송파구,가락본동,37.4961402,127.1211482
코인워시24셀프빨래방 방이1동점,셀프빨래방,송파구,방이1동,37.507707,127.1223366
24시 셀프빨래방 풍납점,셀프빨래방,송파구,풍납2동,37.5333975,127.11713
셀프24시빨래방,셀프빨래방,송파구,가락2동,37.4956387,127.126046
워시피플셀프빨래방 송파풍납동점,셀프빨래방,송파구,풍납2동,37.5308871,127.1128286
코인워시셀프존 신월점,셀프빨래방,양천구,신월1동,37.5299151,126.8339338
워시팡팡무인셀프빨래방 신월점,셀프빨래방,양천구,신월1동,37.5316558,126.8338744
워시피플 셀프빨래방 관악 봉천 은천점,세탁소,양천구,신정4동,37.5282416,126.8620448
워시피플셀프빨래방 신월사거리점,셀프빨래방,양천구,신월3동,37.5336142,126.8270195
24시 셀프빨래방,세탁소,양천구,신월1동,37.5322742,126.8326576
코런24시셀프빨래방,셀프빨래방,양천구,목3동,37.5427305,126.8631374
백의민족 셀프빨래방 신정점,셀프빨래방,양천구,신정7동,37.507492,126.8645577
양천목동 빨래방(파리공원)워시프렌즈,셀프빨래방,양천구,목5동,37.5318082,126.8756617
화이트24셀프빨래방,셀프빨래방,양천구,목4동,37.5359152,126.8682359
화이트 24시 셀프빨래방 목동점,셀프빨래방,양천구,목4동,37.5359152,126.8682359
워시프렌즈 양천구목4동점,셀프빨래방,양천구,목4동,37.5391036,126.8696592
더런드리셀프빨래방 목동점,셀프빨래방,양천구,목2동,37.5418163,126.8689593
셀빨래방 신정점,셀프빨래방,양천구,신정2동,37.5180402,126.8726221
덱스터24시셀프빨래방 신정점,셀프빨래방,양천구,신정4동,37.5272525,126.8605163
워시프렌즈 셀프빨래방 신정목동점,셀프빨래방,양천구,신정4동,37.5251779,126.8562082
아쿠아워시셀프빨래방 신월신정점,셀프빨래방,양천구,신월4동,37.5211016,126.8400954
솔이네셀프빨래방 신월신정점,셀프빨래방,양천구,신월2동,37.5252723,126.8433975
셀프빨래방 스피드워시24 신정점,셀프빨래방,양천구,신정4동,37.5247571,126.8592816
워시프렌즈셀프빨래방 신정역점,셀프빨래방,양천구,신정4동,37.5248079,126.8508031
워시프렌즈 셀프빨래방 신정점,셀프빨래방,양천구,신정1동,37.5204658,126.8609641
빨리셀프크리닝 신월7동점,셀프빨래방,양천구,신월7동,37.5207623,126.8343086
셀프드라이크리닝 신월점,셀프빨래방,양천구,신월7동,37.5192138,126.8370086
워시쿱셀프프빨래방 신월동점,셀프빨래방,양천구,신월7동,37.5211735,126.8328161
코인365셀프빨래방 신월점,셀프빨래방,양천구,신월5동,37.5404729,126.8269239
워시타임 여의도점,셀프빨래방,영등포구,여의동,37.5213527,126.9373261
에코런드렛 셀프빨래방 영등포점,셀프빨래방,영등포구,영등포동,37.5176921,126.9126477
워시팡팡무인셀프빨래방 신길역점,셀프빨래방,영등포구,영등포동,37.5177407,126.9134607
워시엔조이 셀프빨래방 당산2동점,셀프빨래방,영등포구,당산2동,37.5278925,126.899677
워시앤드라이 당산점,셀프빨래방,영등포구,당산2동,37.5276769,126.9065475
코인빨래방,셀프빨래방,영등포구,영등포동,37.5235908,126.9098437
워시피플 셀프빨래방 당산역점,셀프빨래방,영등포구,당산2동,37.5323543,126.8999007
워시큐 빨래방 당산역점,셀프빨래방,영등포구,당산2동,37.53294,126.9051262
이지셀프빨래방,셀프빨래방,영등포구,신길6동,37.4987893,126.917808
워시프렌즈 셀프빨래방 신길삼거리점,셀프빨래방,영등포구,신길1동,37.5136802,126.9187163
더 런드리 셀프 빨래방 도림동점,셀프빨래방,영등포구,도림동,37.5072412,126.898737
호텔런드리셀프빨래방,셀프빨래방,영등포구,신길1동,37.511206,126.9169112
셀프 코인 빨래방,셀프빨래방,영등포구,도림동,37.5100201,126.897799
에코런드렛 빨래방&amp;아이스크림까페 당산직영점,셀프빨래방,영등포구,당산2동,37.5296307,126.9072003
셀프빨래방 양평동점,셀프빨래방,영등포구,양평1동,37.5220934,126.8844551
크린워시24셀프빨래방 신길점,셀프빨래방,영등포구,신길1동,37.5126426,126.9222195
셀빨래방 당산점,셀프빨래방,영등포구,당산1동,37.5234518,126.8982341
워시프렌즈셀프빨래방 양평동점,셀프빨래방,영등포구,양평1동,37.5248985,126.8833325
뽀송한빨래방,셀프빨래방,영등포구,영등포본동,37.5167625,126.9146045
셀빨래방 신길점,셀프빨래방,영등포구,신길1동,37.5141609,126.9212659
스플래쉬파티 이태원점,셀프빨래방,용산구,이태원2동,37.5375158,126.9889833
24시셀프빨래방플러스 한남점,셀프빨래방,용산구,한남동,37.5315959,127.0070001
더화이트셀프빨래방 원효로점,셀프빨래방,용산구,원효로1동,37.5379387,126.9679734
런드리24 용산트리스퀘어점,셀프빨래방,용산구,한강로동,37.5358259,126.9716393
런드리24 헤링턴스퀘어점,셀프빨래방,용산구,한강로동,37.5269056,126.9665662
해피런드리데이,셀프빨래방,용산구,용산2가동,37.5446001,126.9826302
화이트365 이태원해방촌점,셀프빨래방,용산구,용산2가동,37.5428043,126.9874553
크린토피아 코인워시365 용산해방촌점,셀프빨래방,용산구,용산2가동,37.5434818,126.9880358
워시피플 후암동108계단점,셀프빨래방,용산구,후암동,37.5464728,126.9820331
크린토피아 코인워시365 이태원보광점,셀프빨래방,용산구,보광동,37.5307956,126.9968811
크린토피아 코인워시365 용문시장점,셀프빨래방,용산구,용문동,37.5375828,126.9619029
코인워시24빨래터 숙대점,셀프빨래방,용산구,원효로1동,37.5407218,126.9686798
루미니빨래방,셀프빨래방,용산구,원효로1동,37.5414179,126.9693725
워시엔조이 용산남영점,셀프빨래방,용산구,원효로1동,37.5418376,126.969303
크린토피아 코인워시365 이촌2동점,셀프빨래방,용산구,이촌2동,37.5259425,126.9548122
셀프빨래방 보광점,셀프빨래방,용산구,보광동,37.5260917,126.9974961
화이트365 숙대입구역점,셀프빨래방,용산구,청파동,37.544214,126.9677761
24시동전빨래방,셀프빨래방,용산구,청파동,37.5529397,126.9661022
펭귄하우스 용산트럼프월드점,셀프빨래방,용산구,한강로동,37.523147,126.9629433
워시프레시 신용산점,셀프빨래방,용산구,한강로동,37.5270405,126.9648922
런드리24 펭귄하우스 래미안용산점,셀프빨래방,용산구,한강로동,37.5288174,126.9666538
셀프빨래방 후암점,셀프빨래방,용산구,후암동,37.5504232,126.9767077
런드리24 의식주테크랩,셀프빨래방,용산구,한강로동,37.5262304,126.9636531
우리동네휴빨래방,셀프빨래방,용산구,남영동,37.5475599,126.972387
AMPM워시큐 셀프빨래방 이태원점,셀프빨래방,용산구,이태원2동,37.5398403,126.989385
워시엔조이 경리단길점,셀프빨래방,용산구,이태원2동,37.5394171,126.9915476
런드리24 펭귄하우스 용산산천점,셀프빨래방,용산구,원효로2동,37.5344473,126.9516903
워시앤클린 용산점,셀프빨래방,용산구,원효로2동,37.5354782,126.9534744
24시셀프빨래방 성심여고점,셀프빨래방,용산구,원효로2동,37.5338018,126.9527318
런드리플러스,셀프빨래방,용산구,효창동,37.5411305,126.9624851
탑워시케어 셀프빨래방 후암동점,셀프빨래방,용산구,후암동,37.5491823,126.9799555
워시피플,셀프빨래방,은평구,응암3동,37.5859133,126.9192107
워시타임셀프빨래방 갈현점,셀프빨래방,은평구,갈현2동,37.6142772,126.9115264
크린토피아 코인365 셀프 빨래방 은평갈현동점,셀프빨래방,은평구,갈현2동,37.6170843,126.9128798
셀피아 은평녹번점,셀프빨래방,은평구,녹번동,37.6063059,126.9306436
워시프렌즈 24시셀프빨래방 응암백련산점,셀프빨래방,은평구,응암1동,37.5972504,126.92415
셀프24시 무인빨래방,세탁소,은평구,불광1동,37.6167358,126.9328221
워시피플셀프빨래방 불광동점,셀프빨래방,은평구,불광1동,37.6150687,126.9330007
마마운동화 이불빨래방 불광점,셀프빨래방,은평구,불광1동,37.6153803,126.9326701
워시엔조이 녹번동점,셀프빨래방,은평구,녹번동,37.603306,126.9248118
워시팡팡무인셀프빨래방 대조점,셀프빨래방,은평구,대조동,37.6108598,126.9206898
워시타임셀프빨래방,셀프빨래방,은평구,불광2동,37.6220977,126.9270989
셀프빨래방 불광점,셀프빨래방,은평구,불광2동,37.6220977,126.9270989
SH동그라미빨래방,셀프빨래방,은평구,불광2동,37.624791,126.9284037
워시앤케어 24시셀프빨래방 은평구산점,셀프빨래방,은평구,구산동,37.6097771,126.9124848
워시프렌즈 서울갈현동점,셀프빨래방,은평구,갈현2동,37.6126498,126.91615
코런셀프빨래방 갈현점,셀프빨래방,은평구,갈현2동,37.6153654,126.9172261
화이트365 녹번역점,셀프빨래방,은평구,응암1동,37.6011337,126.9299999
워시맨,셀프빨래방,은평구,응암1동,37.5997523,126.9228116
퀴클린24셀프빨래방,셀프빨래방,은평구,응암1동,37.6002681,126.9256813
화이트365 셀프빨래방 응암점,셀프빨래방,은평구,응암1동,37.5985453,126.919792
더런드리 응암점,셀프빨래방,은평구,응암1동,37.5976796,126.9206222
24시셀프빨래터 응암3호점,셀프빨래방,은평구,응암3동,37.5871281,126.9193639
워시엔조이 은평응암점,셀프빨래방,은평구,응암2동,37.5899411,126.9195147
크린토피아 코인워시 응암점,셀프빨래방,은평구,응암3동,37.5947874,126.9174374
코인워시24 응암점,셀프빨래방,은평구,응암3동,37.5950601,126.9176228
버블맨24 응암점,셀프빨래방,은평구,응암2동,37.5959776,126.9216903
신사워시24시셀프빨래방,셀프빨래방,은평구,증산동,37.5889477,126.9113472
셀프빨래방 워시피플 구파발역점,셀프빨래방,은평구,진관동,37.6397529,126.9199455
더런드리셀프빨래방,셀프빨래방,은평구,역촌동,37.6020382,126.9188082
에코런드렛빨래방앤아이스크림은 평진관동점,셀프빨래방,은평구,진관동,37.6333644,126.9178522
에코런드렛빨래방&amp;아이스크림 은평진관동점,셀프빨래방,은평구,진관동,37.6333644,126.9178522
워시프레쉬 셀프빨래방 은평점,셀프빨래방,은평구,대조동,37.6147054,126.9220434
워시피플 셀프빨래방 은평연신내역점,셀프빨래방,은평구,불광2동,37.6215792,126.9203697
스웨덴 런드리 운종가,셀프빨래방,종로구,숭인2동,37.5727419,127.0224194
런드리24 펭귄하우스 숭인점,셀프빨래방,종로구,숭인2동,37.574592,127.0223775
성대후문점런드리 익스프레스샵,셀프빨래방,종로구,혜화동,37.5889091,126.9951729
화이트365 성대점,셀프빨래방,종로구,혜화동,37.5886179,126.9951625
코인워시24 광화문점,셀프빨래방,종로구,사직동,37.5748205,126.9705761
크린업24 경복궁역점,셀프빨래방,종로구,사직동,37.5726308,126.9724408
코인워시24 셀프빨래방 성균관대점,셀프빨래방,종로구,혜화동,37.5863624,126.9969187
런드리익스프레스샵 성대정문점,셀프빨래방,종로구,혜화동,37.5842766,126.9968838
이지워시 교남점,셀프빨래방,종로구,교남동,37.5717267,126.9616255
빨래터,셀프빨래방,종로구,종로5.6가동,37.5748096,127.0039553
런드리투데이 광화문,셀프빨래방,종로구,종로1.2.3.4가동,37.5708445,126.9799237
위니아24크린샵 숭인점,셀프빨래방,종로구,숭인2동,37.5724078,127.0164417
AMPM워시큐 신영점,셀프빨래방,종로구,부암동,37.6062314,126.9608977
코인워시24빨래터 창신점,셀프빨래방,종로구,창신2동,37.5737579,127.0104533
크린토피아 코인워시365 독립문현대점,셀프빨래방,종로구,무악동,37.5743447,126.9591031
셀프빨래방24 경복궁점,셀프빨래방,종로구,사직동,37.5771635,126.9694373
AMPM워시큐 누하점,셀프빨래방,종로구,청운효자동,37.5787555,126.969113
워시프렌즈 서울혜화점,셀프빨래방,종로구,혜화동,37.5874357,127.0004599
AMPM워시큐 청계블루,셀프빨래방,중구,황학동,37.5702952,127.0220917
크린토피아 코인워시365 신당6동점,셀프빨래방,중구,동화동,37.5624239,127.0172987
화이트365 신당역점,셀프빨래방,중구,신당동,37.5668676,127.0171229
워시프렌즈 장충동국대점,셀프빨래방,중구,장충동,37.5587198,127.0022129
크린토피아 코인워시 신당약수점,셀프빨래방,중구,약수동,37.5540448,127.0118368
코인워시24시빨래터 서부역점,셀프빨래방,중구,중림동,37.556273,126.966883
마이리틀빨래방,셀프빨래방,중구,필동,37.5613263,126.9985982
워시프렌즈 셀프빨래방 신당상왕십리점,셀프빨래방,중구,신당5동,37.56478,127.02471
워시엔조이 황학동점,셀프빨래방,중구,황학동,37.5705244,127.0186906
런드리나인 브라운스톤 서울역점,셀프빨래방,중구,중림동,37.5608188,126.9682259
화이트365 신당점,셀프빨래방,중구,동화동,37.5613847,127.0180287
에코런드렛 빨래방 신당점,셀프빨래방,중구,신당5동,37.5650659,127.0224529
워시앤드라이 코인워시,셀프빨래방,중랑구,면목2동,37.5866718,127.0785794
워시쿱 셀프빨래방 면목점,셀프빨래방,중랑구,면목2동,37.5882413,127.0814964
24셀프빨래방 면목점,셀프빨래방,중랑구,면목본동,37.5885134,127.091945
워시엔조이 셀프빨래방 면목4동점,셀프빨래방,중랑구,면목4동,37.5760624,127.0808229
버블클린,셀프빨래방,중랑구,면목2동,37.5889564,127.0768358
워시쿱 태릉시장점,셀프빨래방,중랑구,중화2동,37.5988388,127.0755942
셀프24시빨래방 워시쿱중화점,셀프빨래방,중랑구,중화1동,37.5997682,127.0822468
워시앤조이셀프빨래방 중랑중화점,세탁소,중랑구,중화1동,37.6043695,127.0799654
워시엔조이 면목5동점,셀프빨래방,중랑구,면목5동,37.584116,127.0814042
셀빨래방 면목용마산점,셀프빨래방,중랑구,면목4동,37.5724537,127.0843301
런드리데이 면목동점셀프빨래방얼음왕국,세탁소,중랑구,면목4동,37.5745241,127.0817205
화이트365 사가정역점,셀프빨래방,중랑구,면목7동,37.5766282,127.0829928
런드리24 면목근린공원점,셀프빨래방,중랑구,면목제3.8동,37.58306,127.0845269
24시셀프빨래방 상봉역점,셀프빨래방,중랑구,상봉2동,37.5954524,127.0873369
셀프빨래방,세탁소,중랑구,상봉2동,37.5955693,127.0848773
우리동네빨래방 상봉점,셀프빨래방,중랑구,상봉2동,37.5955693,127.0848773
가나안24시셀프빨래방,셀프빨래방,중랑구,면목7동,37.5779459,127.0824243
셀프빨래방 상봉점,셀프빨래방,중랑구,상봉2동,37.5935213,127.0895552
24시 셀프 빨래방,세탁소,중랑구,망우본동,37.5949169,127.0958599
우리셀프빨래방 협동조합 망우점,셀프빨래방,중랑구,망우본동,37.5949169,127.0958599
워시프렌즈 셀프빨래방 중랑구 망우점,셀프빨래방,중랑구,망우본동,37.5966993,127.0974774
중화동빨래방,셀프빨래방,중랑구,중화1동,37.6023495,127.0823138
워시클린 셀프빨래방 중랑구상봉동점,셀프빨래방,중랑구,상봉2동,37.59449,127.0911162
셀프빨래방 중랑하늘점,셀프빨래방,중랑구,묵1동,37.6145997,127.0809575
워시화이트 셀프빨래방 중랑구망우동점,셀프빨래방,중랑구,망우본동,37.6074691,127.1058739
셀빨래방 망우점,셀프빨래방,중랑구,망우3동,37.5942028,127.1010646
워시스토리 서울면목서일대점,셀프빨래방,중랑구,면목제3.8동,37.5858711,127.0952206
워시프렌즈 셀프빨래방 중랑구 신내동점,셀프빨래방,중랑구,신내1동,37.6003142,127.0987882
24시셀프빨래방 묵동점,셀프빨래방,중랑구,묵2동,37.6086758,127.0762107
워쉬앤워쉬 셀프빨래방,셀프빨래방,중랑구,중화2동,37.6005601,127.0781674
런드리나인 중랑점,셀프빨래방,중랑구,면목2동,37.5909648,127.0729566
워시&amp;워시 상봉점,셀프빨래방,중랑구,상봉2동,37.5923129,127.0758556
24시셀프빨래방 중랑점,셀프빨래방,중랑구,상봉2동,37.5929086,127.0780109
