"시설명",박물관미술관구분,소재지도로명주소,소재지지번주소,위도,경도,운영기관전화번호,운영기관명,운영홈페이지,편의시설정보,평일관람시작시각,평일관람종료시각,공휴일관람시작시각,공휴일관람종료시각,휴관정보,어른관람료,청소년관람료,어린이관람료,관람료기타정보,박물관미술관소개,교통안내정보,관리기관전화번호,관리기관명,데이터기준일자
"숭실대학교 한국기독교박물관",대학,서울특별시 동작구 상도로 369,,37.49642897,126.9551579,02-820-0752,숭실대학교 한국기독교박물관,,,10:00,16:30,10:00,12:00,일+공휴일,0,0,0,,,,02-820-2946,서울특별시 동작구청,2024-04-05
