"시설명",박물관미술관구분,소재지도로명주소,소재지지번주소,위도,경도,운영기관전화번호,운영기관명,운영홈페이지,편의시설정보,평일관람시작시각,평일관람종료시각,공휴일관람시작시각,공휴일관람종료시각,휴관정보,어른관람료,청소년관람료,어린이관람료,관람료기타정보,박물관미술관소개,교통안내정보,관리기관전화번호,관리기관명,데이터기준일자
"평강 성서유물박물관",사립,서울특별시 구로구 오류로8라길 44,서울특별시 구로구 오류동 150-15,37.4919053,126.8440613,02-2686-9496,(재)휘선문화재단,http://www.apm.or.kr/,,10:00,17:00,13:00,17:00,매주 월 휴관,3000,2000,2000,"6세 이하 어린이, 장애우 및 65세 이상 노인 무료","성서의 배경이 되는 지역인 메소포타미아, 이집트, 고대그리스, 로마에서 출토된 미이라, 향수병, 토기, 두루마리 성경등을 전시하고 있는 국내 유일의 성서고고학 박물관",지하철 1호선 오류역하차 도보로 7분 지하철 7호선 천왕역하차 2번출구에서 도보로 12분,02-860-3401,서울특별시 구로구청 문화관광과,2024-04-02
