name,gu_name,dong_name,latitude,longitude
경춘선숲길,,,33.47809990776395,124.85060858181971
월천근린공원,담양군,금성면 봉서리,35.33980111345073,127.05017208214008
서울대공원,과천시,막계동,37.43661588830112,127.01202395326928
청계산도시자연공원,서초구,원지동,37.44532523712111,127.05485554003307
금천문화회공연장,금천구,시흥동,37.44662987681007,126.9041883215188
악산공원,관악구,신림동,37.44782815958836,126.96464259769056
문화공간 아이원,금천구,시흥동,37.44878189512925,126.90235936924395
금천폭포근린공원,금천구,시흥동,37.44930090796776,126.90504474377492
수상한창고,금천구,시흥동,37.45066316152658,126.90871947581935
인능산도시자연공원,서초구,내곡동,37.45102215699632,127.06744644832789
금나래아트홀,금천구,시흥동,37.4568176005023,126.89540859918792
샘말공원(악산근린공원 샘말구),관악구,신림동,37.46692297496539,126.939231073074
악아트홀,관악구,신림동,37.46751513332951,126.94480540457248
금천뮤컬센터,금천구,독산동,37.46846293023016,126.89443212297634
광태소극장,관악구,신림동,37.46880222137476,126.93564084768846
구룡산도시자연공원,강남구,개포동,37.469347197103616,127.05452950186606
롯데시네마 독산 제,금천구,독산동,37.469408247442345,126.89745288778592
문화예술공원,서초구,양재동,37.46945567673651,127.03127570454568
구민문화체육센터극장,금천구,독산동,37.47013870784281,126.9072635102705
레미어린이극장,금천구,독산동,37.47059461289128,126.89571324103024
금천체육공원(악산),금천구,독산동,37.47076253047653,126.9091469166253
감로천생태공원(악산),금천구,독산동,37.47092948612962,126.90887041824612
SCC 선 아트홀,서초구,양재동,37.47111438549769,127.04383787535087
문화정원 아트홀,금천구,독산동,37.47185296537226,126.89592934057114
매헌시민의숲,서초구,양재동,37.47271834223091,127.0372660561047
M극장(DTM),강남구,개포동,37.47368907887588,127.05294800370189
우면산도시자연공원,서초구,방배동,37.47414857025698,127.00921803128844
광인 성악 연구회,동작구,사당동,37.477226809977154,126.97984697437698
만수천공원(악산),금천구,독산동,37.47726034618834,126.91037904784902
롯데시네마 가산디털(제),금천구,가산동,37.47758297525385,126.88908469530156
CGV 송파,송파구,문정동,37.47764951255564,127.124996445227
한국예술종합학교 이강숙홀,서초구,서초동,37.47764987921624,127.01044774807924
도깨비 나라 인형극단,동작구,사당동,37.47913399270944,126.9806255221258
태양비디오소극장,구로구,가리봉동,37.48009904711252,126.89112279119028
가리봉비디오,구로구,가리봉동,37.48019699893179,126.89056582743127
영산양재홀,서초구,양재동,37.48047731015237,127.038405539855
메가박스 송파파크하비오(),송파구,문정동,37.48060558932544,127.12366649346798
롯데시네마 서울대입구제,관악구,봉천동,37.48102656735341,126.95220753993576
IBK기업은행 챔버홀,서초구,서초동,37.48108712083635,127.0152453937302
서초문화예술회아트홀,서초구,양재동,37.48168913546101,127.0358258330944
SCC Hall 서초,서초구,서초동,37.4817445710468,127.0144814268677
Sound360,서초구,서초동,37.481801596003095,127.01318541381826
칸태움극장,구로구,구로동,37.48217092519118,126.8988986718802
가스펠,동작구,사당동,37.48220495963495,126.97709031526166
페리홀,서초구,서초동,37.48222022598518,127.01266539992804
라율아트홀,서초구,서초동,37.48246116278118,127.012651813272
대모산도시자연공원,강남구,개포동,37.48247398414134,127.07538702878205
로데아트센터 콘서트홀,서초구,서초동,37.4831462798553,127.01029836753963
오유아트홀,강남구,도곡동,37.48373382644053,127.04637539992268
롯데시네마 신림 제,관악구,신림동,37.48383649316738,126.93017379365894
뮤직앤아트스튜디오,동작구,사당동,37.48443315518589,126.98046515358324
메가박스(주) 이수,동작구,사당동,37.48476182584653,126.98152076437708
티엔씨,동작구,사당동,37.48495567145094,126.97259833499848
곽종목,동작구,사당동,37.48511279503873,126.96817884534764
장근린공원,송파구,문정동,37.48513716880941,127.13025733889285
푸른수목원,구로구,항동,37.485329627828456,126.82430847025252
극단예절,동작구,사당동,37.48548758497285,126.97613945438223
센무회,동작구,사당동,37.485502253673786,126.96974783708968
떼아뜨르 이동영화,구로구,개봉동,37.48561089947159,126.85074439063662
극단 교주,동작구,사당동,37.48566855784896,126.9721002032439
한전아트센터,서초구,서초동,37.48570005796155,127.0279982055583
세라믹팔레스홀,강남구,일원동,37.48577264677007,127.08231944241804
이수 소극장,동작구,사당동,37.48624763033606,126.98166105525256
롯데시네마 신대방,동작구,신대방동,37.48631754588156,126.90522984828422
모차르트 콘서트홀,서초구,서초동,37.486420995433214,127.0045483553475
IPAC아트홀,서초구,서초동,37.48687185873082,127.0154069309395
서울 초등 교사 풍물 연구회[훈장],동작구,사당동,37.48688291291853,126.97921908907068
서초아트센터,서초구,서초동,37.48702104902242,127.0219546816468
김상건 민족 예술단,동작구,사당동,37.48716589544001,126.96676665428753
까치산근린공원,동작구,사당동,37.487251111708325,126.96426684739453
롯데컬처웍스(주) 도곡,강남구,도곡동,37.48745427522367,127.0471316549054
에이레레 드라마 연구소,동작구,신대방동,37.487581969604086,126.91103643992042
이양순 피아노 리싸이틀,동작구,사당동,37.48761043759956,126.9801106416932
서경프로덕션,동작구,사당동,37.487754916164754,126.96977972347456
WOONGs HALL(웅스홀),서초구,서초동,37.487981513249615,127.01053796292624
극단 이,동작구,신대방동,37.48845277082902,126.91192956498168
극단 무궁화,동작구,사당동,37.488754045271165,126.98032627219344
김길동 가무단,동작구,신대방동,37.48878824175559,126.90945237476905
삼일근린공원,동작구,사당동,37.4888393254963,126.97511097518662
CGV Salon 서초,서초구,서초동,37.48908834257404,127.02617789265352
김문애 부동산,동작구,사당동,37.48963980396449,126.9759403628531
꿈나무극장,구로구,구로동,37.48972086377809,126.88655400581276
